tara_barcode_num	sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	tara_station	latitude	longitude	depth	date_time	lat_dw	lon_dw	depth_dw	time_dw	DIC_darwin_clim	NH4_darwin_clim	NO2_darwin_clim	NO3_darwin_clim	PO4_darwin_clim	SiO2_darwin_clim	FeT_darwin_clim	DOC_darwin_clim	DON_darwin_clim	DOP_darwin_clim	DOFe_darwin_clim	POC_darwin_clim	PON_darwin_clim	POP_darwin_clim	POSi_darwin_clim	POFe_darwin_clim	PIC_darwin_clim	ALK_darwin_clim	O2_darwin_clim	CDOM_darwin_clim	prokaryote_c01_darwin_clim	prokaryote_c02_darwin_clim	picoeukaryote_c03_darwin_clim	picoeukaryote_c04_darwin_clim	cocco_c05_darwin_clim	cocco_c06_darwin_clim	cocco_c07_darwin_clim	cocco_c08_darwin_clim	cocco_c09_darwin_clim	diazotroph_c10_darwin_clim	diazotroph_c11_darwin_clim	diazotroph_c12_darwin_clim	diazotroph_c13_darwin_clim	diazotroph_c14_darwin_clim	diatom_c15_darwin_clim	diatom_c16_darwin_clim	diatom_c17_darwin_clim	diatom_c18_darwin_clim	diatom_c19_darwin_clim	diatom_c20_darwin_clim	diatom_c21_darwin_clim	diatom_c22_darwin_clim	diatom_c23_darwin_clim	diatom_c24_darwin_clim	diatom_c25_darwin_clim	dinoflagellate_c26_darwin_clim	dinoflagellate_c27_darwin_clim	dinoflagellate_c28_darwin_clim	dinoflagellate_c29_darwin_clim	dinoflagellate_c30_darwin_clim	dinoflagellate_c31_darwin_clim	dinoflagellate_c32_darwin_clim	dinoflagellate_c33_darwin_clim	dinoflagellate_c34_darwin_clim	dinoflagellate_c35_darwin_clim	zooplankton_c36_darwin_clim	zooplankton_c37_darwin_clim	zooplankton_c38_darwin_clim	zooplankton_c39_darwin_clim	zooplankton_c40_darwin_clim	zooplankton_c41_darwin_clim	zooplankton_c42_darwin_clim	zooplankton_c43_darwin_clim	zooplankton_c44_darwin_clim	zooplankton_c45_darwin_clim	zooplankton_c46_darwin_clim	zooplankton_c47_darwin_clim	zooplankton_c48_darwin_clim	zooplankton_c49_darwin_clim	zooplankton_c50_darwin_clim	zooplankton_c51_darwin_clim	chl01_darwin_clim	chl02_darwin_clim	chl03_darwin_clim	chl04_darwin_clim	chl05_darwin_clim	chl06_darwin_clim	chl07_darwin_clim	chl08_darwin_clim	chl09_darwin_clim	chl10_darwin_clim	chl11_darwin_clim	chl12_darwin_clim	chl13_darwin_clim	chl14_darwin_clim	chl15_darwin_clim	chl16_darwin_clim	chl17_darwin_clim	chl18_darwin_clim	chl19_darwin_clim	chl20_darwin_clim	chl21_darwin_clim	chl22_darwin_clim	chl23_darwin_clim	chl24_darwin_clim	chl25_darwin_clim	chl26_darwin_clim	chl27_darwin_clim	chl28_darwin_clim	chl29_darwin_clim	chl30_darwin_clim	chl31_darwin_clim	chl32_darwin_clim	chl33_darwin_clim	chl34_darwin_clim	chl35_darwin_clim
TARA_N000001934	ERS492634	SAMEA2731582	ERR4691826	ERX4612935	PRJEB4352	TARA_121	-23.05	-134.959	5	2011-07-09	-23.25	-134.75	5	2011-07-09	1756.0883	0.46288383	0.36463237	3.4567986	0.23797244	0.0023297616	1.6469284e-7	0.6862038	0.091496654	0.005718365	5.543569e-6	0.0074796244	9.972915e-4	6.2330204e-5	-4.359763e-7	7.25634e-8	2.2278497e-5	2034.7329	205.17143	1.35333285e-5	0.08237806	0.049106788	0.037607554	0.010676529	3.8621164e-4	4.8981924e-6	-1.986433e-5	-4.3847835e-5	-5.536803e-5	2.190552e-6	-4.8860684e-6	-9.207745e-7	-6.6116016e-8	-4.3043806e-6	-5.9516886e-8	-9.352855e-6	-1.5136654e-5	-1.1495328e-5	-9.097341e-6	-5.963467e-6	-5.807857e-7	-1.7686205e-7	-6.278164e-8	-4.1172257e-9	-2.989312e-13	-4.6053133e-6	-3.6669317e-5	-5.0714247e-5	-2.7670496e-5	-9.041677e-6	-2.0140196e-6	-2.388827e-7	-2.2631713e-8	-1.1399676e-8	-4.7416187e-9	0.119196765	0.05335796	0.0018989518	7.877717e-5	1.5005682e-5	2.7764177e-6	0.008178674	4.5659297e-4	1.3973619e-5	3.3288502e-6	5.893722e-7	3.7760313e-7	8.452705e-6	3.9060537e-6	1.2111843e-7	5.2956423e-8	0.00374789	0.0015527463	9.631995e-4	2.6812337e-4	6.503826e-6	-5.0721454e-9	-1.9888632e-6	-5.824244e-6	-9.1332595e-6	2.4852536e-8	-3.637063e-7	-1.9139445e-7	-1.0738664e-8	-7.964027e-7	-8.4992377e-7	-2.7866388e-6	-5.5114383e-6	-4.162366e-6	-3.2242783e-6	-2.1203678e-6	-2.2728292e-7	-5.375028e-8	-1.6202408e-8	-1.1235948e-9	-9.5602474e-14	-3.700953e-7	-3.7767388e-6	-7.542708e-6	-4.768964e-6	-1.4680419e-6	-3.483307e-7	-4.6669697e-8	-3.8524286e-9	-2.2170004e-9	-8.4375246e-10
TARA_N000001932	ERS492628	SAMEA2622646	ERR4691828	ERX4612937	PRJEB4352	TARA_121	-23.05	-134.959	5	2011-07-09	-23.25	-134.75	5	2011-07-09	1756.0883	0.46288383	0.36463237	3.4567986	0.23797244	0.0023297616	1.6469284e-7	0.6862038	0.091496654	0.005718365	5.543569e-6	0.0074796244	9.972915e-4	6.2330204e-5	-4.359763e-7	7.25634e-8	2.2278497e-5	2034.7329	205.17143	1.35333285e-5	0.08237806	0.049106788	0.037607554	0.010676529	3.8621164e-4	4.8981924e-6	-1.986433e-5	-4.3847835e-5	-5.536803e-5	2.190552e-6	-4.8860684e-6	-9.207745e-7	-6.6116016e-8	-4.3043806e-6	-5.9516886e-8	-9.352855e-6	-1.5136654e-5	-1.1495328e-5	-9.097341e-6	-5.963467e-6	-5.807857e-7	-1.7686205e-7	-6.278164e-8	-4.1172257e-9	-2.989312e-13	-4.6053133e-6	-3.6669317e-5	-5.0714247e-5	-2.7670496e-5	-9.041677e-6	-2.0140196e-6	-2.388827e-7	-2.2631713e-8	-1.1399676e-8	-4.7416187e-9	0.119196765	0.05335796	0.0018989518	7.877717e-5	1.5005682e-5	2.7764177e-6	0.008178674	4.5659297e-4	1.3973619e-5	3.3288502e-6	5.893722e-7	3.7760313e-7	8.452705e-6	3.9060537e-6	1.2111843e-7	5.2956423e-8	0.00374789	0.0015527463	9.631995e-4	2.6812337e-4	6.503826e-6	-5.0721454e-9	-1.9888632e-6	-5.824244e-6	-9.1332595e-6	2.4852536e-8	-3.637063e-7	-1.9139445e-7	-1.0738664e-8	-7.964027e-7	-8.4992377e-7	-2.7866388e-6	-5.5114383e-6	-4.162366e-6	-3.2242783e-6	-2.1203678e-6	-2.2728292e-7	-5.375028e-8	-1.6202408e-8	-1.1235948e-9	-9.5602474e-14	-3.700953e-7	-3.7767388e-6	-7.542708e-6	-4.768964e-6	-1.4680419e-6	-3.483307e-7	-4.6669697e-8	-3.8524286e-9	-2.2170004e-9	-8.4375246e-10
TARA_N000001935	ERS492635	SAMEA2731583	ERR4691827	ERX4612936	PRJEB4352	TARA_121	-23.05	-134.959	5	2011-07-09	-23.25	-134.75	5	2011-07-09	1756.0883	0.46288383	0.36463237	3.4567986	0.23797244	0.0023297616	1.6469284e-7	0.6862038	0.091496654	0.005718365	5.543569e-6	0.0074796244	9.972915e-4	6.2330204e-5	-4.359763e-7	7.25634e-8	2.2278497e-5	2034.7329	205.17143	1.35333285e-5	0.08237806	0.049106788	0.037607554	0.010676529	3.8621164e-4	4.8981924e-6	-1.986433e-5	-4.3847835e-5	-5.536803e-5	2.190552e-6	-4.8860684e-6	-9.207745e-7	-6.6116016e-8	-4.3043806e-6	-5.9516886e-8	-9.352855e-6	-1.5136654e-5	-1.1495328e-5	-9.097341e-6	-5.963467e-6	-5.807857e-7	-1.7686205e-7	-6.278164e-8	-4.1172257e-9	-2.989312e-13	-4.6053133e-6	-3.6669317e-5	-5.0714247e-5	-2.7670496e-5	-9.041677e-6	-2.0140196e-6	-2.388827e-7	-2.2631713e-8	-1.1399676e-8	-4.7416187e-9	0.119196765	0.05335796	0.0018989518	7.877717e-5	1.5005682e-5	2.7764177e-6	0.008178674	4.5659297e-4	1.3973619e-5	3.3288502e-6	5.893722e-7	3.7760313e-7	8.452705e-6	3.9060537e-6	1.2111843e-7	5.2956423e-8	0.00374789	0.0015527463	9.631995e-4	2.6812337e-4	6.503826e-6	-5.0721454e-9	-1.9888632e-6	-5.824244e-6	-9.1332595e-6	2.4852536e-8	-3.637063e-7	-1.9139445e-7	-1.0738664e-8	-7.964027e-7	-8.4992377e-7	-2.7866388e-6	-5.5114383e-6	-4.162366e-6	-3.2242783e-6	-2.1203678e-6	-2.2728292e-7	-5.375028e-8	-1.6202408e-8	-1.1235948e-9	-9.5602474e-14	-3.700953e-7	-3.7767388e-6	-7.542708e-6	-4.768964e-6	-1.4680419e-6	-3.483307e-7	-4.6669697e-8	-3.8524286e-9	-2.2170004e-9	-8.4375246e-10
TARA_N000001942	ERS492658	SAMEA2657010	ERR1726883	ERX1796700	PRJEB4352	TARA_122	-8.969	-139.338	5	2011-07-26	-8.75	-139.25	5	2011-07-27	1734.2319	0.58318096	0.5727835	4.3889203	0.32827085	0.007148004	8.1436986e-7	5.1126394	0.68383396	0.04260533	4.1485975e-5	0.19160962	0.025632314	0.0015967468	1.9476725e-5	1.6872704e-6	0.07740942	1990.364	201.3705	9.8707635e-5	0.17795724	0.1084379	0.10345398	0.07182549	0.102457866	0.053204086	0.006151442	0.0010512304	2.9280572e-4	0.0031113913	1.8893375e-5	-3.6102968e-8	-5.7378746e-9	3.1863627e-4	3.028791e-4	4.131149e-6	-1.0664639e-5	-8.9917085e-6	-7.5322723e-6	-5.4859975e-6	-1.2775621e-6	-5.345075e-7	-1.987525e-7	-1.2684935e-8	-1.2622637e-13	0.027719766	0.0055920486	0.0018634372	2.1831781e-4	1.684849e-4	1.15464645e-5	1.8550173e-7	-6.662984e-9	-1.7282773e-8	-1.5301339e-8	0.1448168	0.1379527	0.12432129	0.122040704	0.07806983	0.054261245	0.1984733	0.16511305	0.12361149	0.10220595	0.062296446	0.03950193	0.10061521	0.08273337	0.008515837	0.0050100693	0.017187685	0.009502272	0.008346299	0.0051620463	0.0052721053	0.0023090707	2.663656e-4	3.9701616e-5	9.049505e-6	1.2582996e-4	7.1956543e-7	-3.7716843e-9	-7.043813e-10	1.0223356e-5	1.9044774e-5	-3.2814773e-7	-4.1762196e-6	-3.427788e-6	-2.7828685e-6	-1.9770564e-6	-4.911083e-7	-1.616054e-7	-5.087862e-8	-3.4890038e-9	-3.9382787e-14	9.823049e-4	1.8708606e-4	5.562613e-5	5.7990273e-6	3.8207486e-6	2.3450978e-7	-1.2520753e-8	-1.2263669e-9	-3.4786891e-9	-2.6517222e-9
TARA_N000001942	ERS492658	SAMEA2657010	ERR1726891	ERX1796855	PRJEB4352	TARA_122	-8.969	-139.338	5	2011-07-26	-8.75	-139.25	5	2011-07-27	1734.2319	0.58318096	0.5727835	4.3889203	0.32827085	0.007148004	8.1436986e-7	5.1126394	0.68383396	0.04260533	4.1485975e-5	0.19160962	0.025632314	0.0015967468	1.9476725e-5	1.6872704e-6	0.07740942	1990.364	201.3705	9.8707635e-5	0.17795724	0.1084379	0.10345398	0.07182549	0.102457866	0.053204086	0.006151442	0.0010512304	2.9280572e-4	0.0031113913	1.8893375e-5	-3.6102968e-8	-5.7378746e-9	3.1863627e-4	3.028791e-4	4.131149e-6	-1.0664639e-5	-8.9917085e-6	-7.5322723e-6	-5.4859975e-6	-1.2775621e-6	-5.345075e-7	-1.987525e-7	-1.2684935e-8	-1.2622637e-13	0.027719766	0.0055920486	0.0018634372	2.1831781e-4	1.684849e-4	1.15464645e-5	1.8550173e-7	-6.662984e-9	-1.7282773e-8	-1.5301339e-8	0.1448168	0.1379527	0.12432129	0.122040704	0.07806983	0.054261245	0.1984733	0.16511305	0.12361149	0.10220595	0.062296446	0.03950193	0.10061521	0.08273337	0.008515837	0.0050100693	0.017187685	0.009502272	0.008346299	0.0051620463	0.0052721053	0.0023090707	2.663656e-4	3.9701616e-5	9.049505e-6	1.2582996e-4	7.1956543e-7	-3.7716843e-9	-7.043813e-10	1.0223356e-5	1.9044774e-5	-3.2814773e-7	-4.1762196e-6	-3.427788e-6	-2.7828685e-6	-1.9770564e-6	-4.911083e-7	-1.616054e-7	-5.087862e-8	-3.4890038e-9	-3.9382787e-14	9.823049e-4	1.8708606e-4	5.562613e-5	5.7990273e-6	3.8207486e-6	2.3450978e-7	-1.2520753e-8	-1.2263669e-9	-3.4786891e-9	-2.6517222e-9
TARA_N000001938	ERS492651	SAMEA2622661	ERR868513	ERX948010	PRJEB4352	TARA_122	-8.969	-139.338	5	2011-07-26	-8.75	-139.25	5	2011-07-27	1734.2319	0.58318096	0.5727835	4.3889203	0.32827085	0.007148004	8.1436986e-7	5.1126394	0.68383396	0.04260533	4.1485975e-5	0.19160962	0.025632314	0.0015967468	1.9476725e-5	1.6872704e-6	0.07740942	1990.364	201.3705	9.8707635e-5	0.17795724	0.1084379	0.10345398	0.07182549	0.102457866	0.053204086	0.006151442	0.0010512304	2.9280572e-4	0.0031113913	1.8893375e-5	-3.6102968e-8	-5.7378746e-9	3.1863627e-4	3.028791e-4	4.131149e-6	-1.0664639e-5	-8.9917085e-6	-7.5322723e-6	-5.4859975e-6	-1.2775621e-6	-5.345075e-7	-1.987525e-7	-1.2684935e-8	-1.2622637e-13	0.027719766	0.0055920486	0.0018634372	2.1831781e-4	1.684849e-4	1.15464645e-5	1.8550173e-7	-6.662984e-9	-1.7282773e-8	-1.5301339e-8	0.1448168	0.1379527	0.12432129	0.122040704	0.07806983	0.054261245	0.1984733	0.16511305	0.12361149	0.10220595	0.062296446	0.03950193	0.10061521	0.08273337	0.008515837	0.0050100693	0.017187685	0.009502272	0.008346299	0.0051620463	0.0052721053	0.0023090707	2.663656e-4	3.9701616e-5	9.049505e-6	1.2582996e-4	7.1956543e-7	-3.7716843e-9	-7.043813e-10	1.0223356e-5	1.9044774e-5	-3.2814773e-7	-4.1762196e-6	-3.427788e-6	-2.7828685e-6	-1.9770564e-6	-4.911083e-7	-1.616054e-7	-5.087862e-8	-3.4890038e-9	-3.9382787e-14	9.823049e-4	1.8708606e-4	5.562613e-5	5.7990273e-6	3.8207486e-6	2.3450978e-7	-1.2520753e-8	-1.2263669e-9	-3.4786891e-9	-2.6517222e-9
TARA_N000001938	ERS492651	SAMEA2622661	ERR868475	ERX948080	PRJEB4352	TARA_122	-8.969	-139.338	5	2011-07-26	-8.75	-139.25	5	2011-07-27	1734.2319	0.58318096	0.5727835	4.3889203	0.32827085	0.007148004	8.1436986e-7	5.1126394	0.68383396	0.04260533	4.1485975e-5	0.19160962	0.025632314	0.0015967468	1.9476725e-5	1.6872704e-6	0.07740942	1990.364	201.3705	9.8707635e-5	0.17795724	0.1084379	0.10345398	0.07182549	0.102457866	0.053204086	0.006151442	0.0010512304	2.9280572e-4	0.0031113913	1.8893375e-5	-3.6102968e-8	-5.7378746e-9	3.1863627e-4	3.028791e-4	4.131149e-6	-1.0664639e-5	-8.9917085e-6	-7.5322723e-6	-5.4859975e-6	-1.2775621e-6	-5.345075e-7	-1.987525e-7	-1.2684935e-8	-1.2622637e-13	0.027719766	0.0055920486	0.0018634372	2.1831781e-4	1.684849e-4	1.15464645e-5	1.8550173e-7	-6.662984e-9	-1.7282773e-8	-1.5301339e-8	0.1448168	0.1379527	0.12432129	0.122040704	0.07806983	0.054261245	0.1984733	0.16511305	0.12361149	0.10220595	0.062296446	0.03950193	0.10061521	0.08273337	0.008515837	0.0050100693	0.017187685	0.009502272	0.008346299	0.0051620463	0.0052721053	0.0023090707	2.663656e-4	3.9701616e-5	9.049505e-6	1.2582996e-4	7.1956543e-7	-3.7716843e-9	-7.043813e-10	1.0223356e-5	1.9044774e-5	-3.2814773e-7	-4.1762196e-6	-3.427788e-6	-2.7828685e-6	-1.9770564e-6	-4.911083e-7	-1.616054e-7	-5.087862e-8	-3.4890038e-9	-3.9382787e-14	9.823049e-4	1.8708606e-4	5.562613e-5	5.7990273e-6	3.8207486e-6	2.3450978e-7	-1.2520753e-8	-1.2263669e-9	-3.4786891e-9	-2.6517222e-9
TARA_N000001941	ERS492662	SAMEA2657094	ERR1726927	ERX1796854	PRJEB4352	TARA_122	-8.969	-139.338	5	2011-07-26	-8.75	-139.25	5	2011-07-27	1734.2319	0.58318096	0.5727835	4.3889203	0.32827085	0.007148004	8.1436986e-7	5.1126394	0.68383396	0.04260533	4.1485975e-5	0.19160962	0.025632314	0.0015967468	1.9476725e-5	1.6872704e-6	0.07740942	1990.364	201.3705	9.8707635e-5	0.17795724	0.1084379	0.10345398	0.07182549	0.102457866	0.053204086	0.006151442	0.0010512304	2.9280572e-4	0.0031113913	1.8893375e-5	-3.6102968e-8	-5.7378746e-9	3.1863627e-4	3.028791e-4	4.131149e-6	-1.0664639e-5	-8.9917085e-6	-7.5322723e-6	-5.4859975e-6	-1.2775621e-6	-5.345075e-7	-1.987525e-7	-1.2684935e-8	-1.2622637e-13	0.027719766	0.0055920486	0.0018634372	2.1831781e-4	1.684849e-4	1.15464645e-5	1.8550173e-7	-6.662984e-9	-1.7282773e-8	-1.5301339e-8	0.1448168	0.1379527	0.12432129	0.122040704	0.07806983	0.054261245	0.1984733	0.16511305	0.12361149	0.10220595	0.062296446	0.03950193	0.10061521	0.08273337	0.008515837	0.0050100693	0.017187685	0.009502272	0.008346299	0.0051620463	0.0052721053	0.0023090707	2.663656e-4	3.9701616e-5	9.049505e-6	1.2582996e-4	7.1956543e-7	-3.7716843e-9	-7.043813e-10	1.0223356e-5	1.9044774e-5	-3.2814773e-7	-4.1762196e-6	-3.427788e-6	-2.7828685e-6	-1.9770564e-6	-4.911083e-7	-1.616054e-7	-5.087862e-8	-3.4890038e-9	-3.9382787e-14	9.823049e-4	1.8708606e-4	5.562613e-5	5.7990273e-6	3.8207486e-6	2.3450978e-7	-1.2520753e-8	-1.2263669e-9	-3.4786891e-9	-2.6517222e-9
TARA_N000001941	ERS492662	SAMEA2657094	ERR1726932	ERX1796544	PRJEB4352	TARA_122	-8.969	-139.338	5	2011-07-26	-8.75	-139.25	5	2011-07-27	1734.2319	0.58318096	0.5727835	4.3889203	0.32827085	0.007148004	8.1436986e-7	5.1126394	0.68383396	0.04260533	4.1485975e-5	0.19160962	0.025632314	0.0015967468	1.9476725e-5	1.6872704e-6	0.07740942	1990.364	201.3705	9.8707635e-5	0.17795724	0.1084379	0.10345398	0.07182549	0.102457866	0.053204086	0.006151442	0.0010512304	2.9280572e-4	0.0031113913	1.8893375e-5	-3.6102968e-8	-5.7378746e-9	3.1863627e-4	3.028791e-4	4.131149e-6	-1.0664639e-5	-8.9917085e-6	-7.5322723e-6	-5.4859975e-6	-1.2775621e-6	-5.345075e-7	-1.987525e-7	-1.2684935e-8	-1.2622637e-13	0.027719766	0.0055920486	0.0018634372	2.1831781e-4	1.684849e-4	1.15464645e-5	1.8550173e-7	-6.662984e-9	-1.7282773e-8	-1.5301339e-8	0.1448168	0.1379527	0.12432129	0.122040704	0.07806983	0.054261245	0.1984733	0.16511305	0.12361149	0.10220595	0.062296446	0.03950193	0.10061521	0.08273337	0.008515837	0.0050100693	0.017187685	0.009502272	0.008346299	0.0051620463	0.0052721053	0.0023090707	2.663656e-4	3.9701616e-5	9.049505e-6	1.2582996e-4	7.1956543e-7	-3.7716843e-9	-7.043813e-10	1.0223356e-5	1.9044774e-5	-3.2814773e-7	-4.1762196e-6	-3.427788e-6	-2.7828685e-6	-1.9770564e-6	-4.911083e-7	-1.616054e-7	-5.087862e-8	-3.4890038e-9	-3.9382787e-14	9.823049e-4	1.8708606e-4	5.562613e-5	5.7990273e-6	3.8207486e-6	2.3450978e-7	-1.2520753e-8	-1.2263669e-9	-3.4786891e-9	-2.6517222e-9
TARA_N000001937	ERS492650	SAMEA2622660	ERR1726556	ERX1796912	PRJEB4352	TARA_122	-8.969	-139.338	5	2011-07-26	-8.75	-139.25	5	2011-07-27	1734.2319	0.58318096	0.5727835	4.3889203	0.32827085	0.007148004	8.1436986e-7	5.1126394	0.68383396	0.04260533	4.1485975e-5	0.19160962	0.025632314	0.0015967468	1.9476725e-5	1.6872704e-6	0.07740942	1990.364	201.3705	9.8707635e-5	0.17795724	0.1084379	0.10345398	0.07182549	0.102457866	0.053204086	0.006151442	0.0010512304	2.9280572e-4	0.0031113913	1.8893375e-5	-3.6102968e-8	-5.7378746e-9	3.1863627e-4	3.028791e-4	4.131149e-6	-1.0664639e-5	-8.9917085e-6	-7.5322723e-6	-5.4859975e-6	-1.2775621e-6	-5.345075e-7	-1.987525e-7	-1.2684935e-8	-1.2622637e-13	0.027719766	0.0055920486	0.0018634372	2.1831781e-4	1.684849e-4	1.15464645e-5	1.8550173e-7	-6.662984e-9	-1.7282773e-8	-1.5301339e-8	0.1448168	0.1379527	0.12432129	0.122040704	0.07806983	0.054261245	0.1984733	0.16511305	0.12361149	0.10220595	0.062296446	0.03950193	0.10061521	0.08273337	0.008515837	0.0050100693	0.017187685	0.009502272	0.008346299	0.0051620463	0.0052721053	0.0023090707	2.663656e-4	3.9701616e-5	9.049505e-6	1.2582996e-4	7.1956543e-7	-3.7716843e-9	-7.043813e-10	1.0223356e-5	1.9044774e-5	-3.2814773e-7	-4.1762196e-6	-3.427788e-6	-2.7828685e-6	-1.9770564e-6	-4.911083e-7	-1.616054e-7	-5.087862e-8	-3.4890038e-9	-3.9382787e-14	9.823049e-4	1.8708606e-4	5.562613e-5	5.7990273e-6	3.8207486e-6	2.3450978e-7	-1.2520753e-8	-1.2263669e-9	-3.4786891e-9	-2.6517222e-9
TARA_N000001937	ERS492650	SAMEA2622660	ERR1726667	ERX1796638	PRJEB4352	TARA_122	-8.969	-139.338	5	2011-07-26	-8.75	-139.25	5	2011-07-27	1734.2319	0.58318096	0.5727835	4.3889203	0.32827085	0.007148004	8.1436986e-7	5.1126394	0.68383396	0.04260533	4.1485975e-5	0.19160962	0.025632314	0.0015967468	1.9476725e-5	1.6872704e-6	0.07740942	1990.364	201.3705	9.8707635e-5	0.17795724	0.1084379	0.10345398	0.07182549	0.102457866	0.053204086	0.006151442	0.0010512304	2.9280572e-4	0.0031113913	1.8893375e-5	-3.6102968e-8	-5.7378746e-9	3.1863627e-4	3.028791e-4	4.131149e-6	-1.0664639e-5	-8.9917085e-6	-7.5322723e-6	-5.4859975e-6	-1.2775621e-6	-5.345075e-7	-1.987525e-7	-1.2684935e-8	-1.2622637e-13	0.027719766	0.0055920486	0.0018634372	2.1831781e-4	1.684849e-4	1.15464645e-5	1.8550173e-7	-6.662984e-9	-1.7282773e-8	-1.5301339e-8	0.1448168	0.1379527	0.12432129	0.122040704	0.07806983	0.054261245	0.1984733	0.16511305	0.12361149	0.10220595	0.062296446	0.03950193	0.10061521	0.08273337	0.008515837	0.0050100693	0.017187685	0.009502272	0.008346299	0.0051620463	0.0052721053	0.0023090707	2.663656e-4	3.9701616e-5	9.049505e-6	1.2582996e-4	7.1956543e-7	-3.7716843e-9	-7.043813e-10	1.0223356e-5	1.9044774e-5	-3.2814773e-7	-4.1762196e-6	-3.427788e-6	-2.7828685e-6	-1.9770564e-6	-4.911083e-7	-1.616054e-7	-5.087862e-8	-3.4890038e-9	-3.9382787e-14	9.823049e-4	1.8708606e-4	5.562613e-5	5.7990273e-6	3.8207486e-6	2.3450978e-7	-1.2520753e-8	-1.2263669e-9	-3.4786891e-9	-2.6517222e-9
TARA_N000001943	ERS492669	SAMEA2657070	ERR1726688	ERX1796805	PRJEB4352	TARA_122	-8.969	-139.338	5	2011-07-26	-8.75	-139.25	5	2011-07-27	1734.2319	0.58318096	0.5727835	4.3889203	0.32827085	0.007148004	8.1436986e-7	5.1126394	0.68383396	0.04260533	4.1485975e-5	0.19160962	0.025632314	0.0015967468	1.9476725e-5	1.6872704e-6	0.07740942	1990.364	201.3705	9.8707635e-5	0.17795724	0.1084379	0.10345398	0.07182549	0.102457866	0.053204086	0.006151442	0.0010512304	2.9280572e-4	0.0031113913	1.8893375e-5	-3.6102968e-8	-5.7378746e-9	3.1863627e-4	3.028791e-4	4.131149e-6	-1.0664639e-5	-8.9917085e-6	-7.5322723e-6	-5.4859975e-6	-1.2775621e-6	-5.345075e-7	-1.987525e-7	-1.2684935e-8	-1.2622637e-13	0.027719766	0.0055920486	0.0018634372	2.1831781e-4	1.684849e-4	1.15464645e-5	1.8550173e-7	-6.662984e-9	-1.7282773e-8	-1.5301339e-8	0.1448168	0.1379527	0.12432129	0.122040704	0.07806983	0.054261245	0.1984733	0.16511305	0.12361149	0.10220595	0.062296446	0.03950193	0.10061521	0.08273337	0.008515837	0.0050100693	0.017187685	0.009502272	0.008346299	0.0051620463	0.0052721053	0.0023090707	2.663656e-4	3.9701616e-5	9.049505e-6	1.2582996e-4	7.1956543e-7	-3.7716843e-9	-7.043813e-10	1.0223356e-5	1.9044774e-5	-3.2814773e-7	-4.1762196e-6	-3.427788e-6	-2.7828685e-6	-1.9770564e-6	-4.911083e-7	-1.616054e-7	-5.087862e-8	-3.4890038e-9	-3.9382787e-14	9.823049e-4	1.8708606e-4	5.562613e-5	5.7990273e-6	3.8207486e-6	2.3450978e-7	-1.2520753e-8	-1.2263669e-9	-3.4786891e-9	-2.6517222e-9
TARA_N000001943	ERS492669	SAMEA2657070	ERR1726938	ERX1796690	PRJEB4352	TARA_122	-8.969	-139.338	5	2011-07-26	-8.75	-139.25	5	2011-07-27	1734.2319	0.58318096	0.5727835	4.3889203	0.32827085	0.007148004	8.1436986e-7	5.1126394	0.68383396	0.04260533	4.1485975e-5	0.19160962	0.025632314	0.0015967468	1.9476725e-5	1.6872704e-6	0.07740942	1990.364	201.3705	9.8707635e-5	0.17795724	0.1084379	0.10345398	0.07182549	0.102457866	0.053204086	0.006151442	0.0010512304	2.9280572e-4	0.0031113913	1.8893375e-5	-3.6102968e-8	-5.7378746e-9	3.1863627e-4	3.028791e-4	4.131149e-6	-1.0664639e-5	-8.9917085e-6	-7.5322723e-6	-5.4859975e-6	-1.2775621e-6	-5.345075e-7	-1.987525e-7	-1.2684935e-8	-1.2622637e-13	0.027719766	0.0055920486	0.0018634372	2.1831781e-4	1.684849e-4	1.15464645e-5	1.8550173e-7	-6.662984e-9	-1.7282773e-8	-1.5301339e-8	0.1448168	0.1379527	0.12432129	0.122040704	0.07806983	0.054261245	0.1984733	0.16511305	0.12361149	0.10220595	0.062296446	0.03950193	0.10061521	0.08273337	0.008515837	0.0050100693	0.017187685	0.009502272	0.008346299	0.0051620463	0.0052721053	0.0023090707	2.663656e-4	3.9701616e-5	9.049505e-6	1.2582996e-4	7.1956543e-7	-3.7716843e-9	-7.043813e-10	1.0223356e-5	1.9044774e-5	-3.2814773e-7	-4.1762196e-6	-3.427788e-6	-2.7828685e-6	-1.9770564e-6	-4.911083e-7	-1.616054e-7	-5.087862e-8	-3.4890038e-9	-3.9382787e-14	9.823049e-4	1.8708606e-4	5.562613e-5	5.7990273e-6	3.8207486e-6	2.3450978e-7	-1.2520753e-8	-1.2263669e-9	-3.4786891e-9	-2.6517222e-9
