tara_barcode_num	sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	tara_station	latitude	longitude	depth	date_time	lat_dw	lon_dw	depth_dw	time_dw	dist_diff_km	depth_diff_m	time_diff_hr	fe_dw3d	po4_dw3d	no3_dw3d	sio2_dw3d	do2_dw3d	phytoplankton_diversity_shannon_index	phytoplankton	zooplankton	chla_dw3d	nppv_dw3d	irradiance_reflectance_waveband_3	irradiance_reflectance_waveband_7	diatom	coccolithophore	mixotrophic_dinoflagellate	picoeukaryote	picoprokaryote
TARA_N000000831	ERS490448	SAMEA2621147	ERR1726975	ERX1796624	PRJEB4352	TARA_072	-8.691	-18.006	5	2010-10-04	-8.75	-18.25	5	2010-10-03T00:00:00Z	27.639632305346016	0	1	5.6397437583655e-4	1.9458249153103e-4	14.59296703338623	0.00503014260903	207.41294860839844	1.7450684309005735	0.31756049394607544	0.3519015610218048	0.01350548770278692	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.517283544671e-5	0.00634281616657972	5.2125594811514e-4	0.06889034807682037	0.15658468008041382
TARA_N000000831	ERS490448	SAMEA2621147	ERR599276	ERX556296	PRJEB4352	TARA_072	-8.691	-18.006	5	2010-10-04	-8.75	-18.25	5	2010-10-03T00:00:00Z	27.639632305346016	0	1	5.6397437583655e-4	1.9458249153103e-4	14.59296703338623	0.00503014260903	207.41294860839844	1.7450684309005735	0.31756049394607544	0.3519015610218048	0.01350548770278692	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.517283544671e-5	0.00634281616657972	5.2125594811514e-4	0.06889034807682037	0.15658468008041382
TARA_N000000835	ERS490467	SAMEA2656989	ERR599204	ERX556166	PRJEB4352	TARA_072	-8.691	-18.006	5	2010-10-04	-8.75	-18.25	5	2010-10-03T00:00:00Z	27.639632305346016	0	1	5.6397437583655e-4	1.9458249153103e-4	14.59296703338623	0.00503014260903	207.41294860839844	1.7450684309005735	0.31756049394607544	0.3519015610218048	0.01350548770278692	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.517283544671e-5	0.00634281616657972	5.2125594811514e-4	0.06889034807682037	0.15658468008041382
TARA_N000000839	ERS490463	SAMEA2656961	ERR599256	ERX556280	PRJEB4352	TARA_072	-8.691	-18.006	5	2010-10-04	-8.75	-18.25	5	2010-10-03T00:00:00Z	27.639632305346016	0	1	5.6397437583655e-4	1.9458249153103e-4	14.59296703338623	0.00503014260903	207.41294860839844	1.7450684309005735	0.31756049394607544	0.3519015610218048	0.01350548770278692	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.517283544671e-5	0.00634281616657972	5.2125594811514e-4	0.06889034807682037	0.15658468008041382
TARA_N000000827	ERS490446	SAMEA2621145	ERR599267	ERX556240	PRJEB4352	TARA_072	-8.691	-18.006	5	2010-10-04	-8.75	-18.25	5	2010-10-03T00:00:00Z	27.639632305346016	0	1	5.6397437583655e-4	1.9458249153103e-4	14.59296703338623	0.00503014260903	207.41294860839844	1.7450684309005735	0.31756049394607544	0.3519015610218048	0.01350548770278692	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.517283544671e-5	0.00634281616657972	5.2125594811514e-4	0.06889034807682037	0.15658468008041382
TARA_N000000843	ERS490457	SAMEA2657090	ERR599286	ERX556195	PRJEB4352	TARA_072	-8.691	-18.006	5	2010-10-04	-8.75	-18.25	5	2010-10-03T00:00:00Z	27.639632305346016	0	1	5.6397437583655e-4	1.9458249153103e-4	14.59296703338623	0.00503014260903	207.41294860839844	1.7450684309005735	0.31756049394607544	0.3519015610218048	0.01350548770278692	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.517283544671e-5	0.00634281616657972	5.2125594811514e-4	0.06889034807682037	0.15658468008041382
TARA_R100001079	ERS490452	SAMEA2621151	ERR594364	ERX552365	PRJEB4419	TARA_072	-8.691	-18.006	5	2010-10-04	-8.75	-18.25	5	2010-10-03T00:00:00Z	27.639632305346016	0	1	5.6397437583655e-4	1.9458249153103e-4	14.59296703338623	0.00503014260903	207.41294860839844	1.7450684309005735	0.31756049394607544	0.3519015610218048	0.01350548770278692	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.517283544671e-5	0.00634281616657972	5.2125594811514e-4	0.06889034807682037	0.15658468008041382
TARA_B100000424	ERS490433	SAMEA2621132	ERR598984	ERX556009	PRJEB1787	TARA_072	-8.691	-18.006	5	2010-10-04	-8.75	-18.25	5	2010-10-03T00:00:00Z	27.639632305346016	0	1	5.6397437583655e-4	1.9458249153103e-4	14.59296703338623	0.00503014260903	207.41294860839844	1.7450684309005735	0.31756049394607544	0.3519015610218048	0.01350548770278692	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.517283544671e-5	0.00634281616657972	5.2125594811514e-4	0.06889034807682037	0.15658468008041382
TARA_B100000424	ERS490433	SAMEA2621132	ERR599105	ERX555934	PRJEB1787	TARA_072	-8.691	-18.006	5	2010-10-04	-8.75	-18.25	5	2010-10-03T00:00:00Z	27.639632305346016	0	1	5.6397437583655e-4	1.9458249153103e-4	14.59296703338623	0.00503014260903	207.41294860839844	1.7450684309005735	0.31756049394607544	0.3519015610218048	0.01350548770278692	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.517283544671e-5	0.00634281616657972	5.2125594811514e-4	0.06889034807682037	0.15658468008041382
TARA_N000000841	ERS490499	SAMEA2656972	ERR599292	ERX556254	PRJEB4352	TARA_072	-8.691	-18.006	100	2010-10-04	-8.75	-18.25	95.0950012207031	2010-10-03T00:00:00Z	27.639632305346016	4.904998779296903	1	4.8519528354518e-4	3.5789320827461e-4	14.379056930541992	0.00474147405475378	213.59295654296875	1.9719293117523191	0.36531808972358704	0.40231016278266907	0.03318430855870247	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.435135254723e-5	0.02576814033091068	0.0071484693326056	0.0847531333565712	0.16194398701190948
TARA_N000000833	ERS490490	SAMEA2621169	ERR599307	ERX556242	PRJEB4352	TARA_072	-8.691	-18.006	100	2010-10-04	-8.75	-18.25	95.0950012207031	2010-10-03T00:00:00Z	27.639632305346016	4.904998779296903	1	4.8519528354518e-4	3.5789320827461e-4	14.379056930541992	0.00474147405475378	213.59295654296875	1.9719293117523191	0.36531808972358704	0.40231016278266907	0.03318430855870247	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.435135254723e-5	0.02576814033091068	0.0071484693326056	0.0847531333565712	0.16194398701190948
TARA_N000000845	ERS490473	SAMEA2657053	ERR599287	ERX556277	PRJEB4352	TARA_072	-8.691	-18.006	100	2010-10-04	-8.75	-18.25	95.0950012207031	2010-10-03T00:00:00Z	27.639632305346016	4.904998779296903	1	4.8519528354518e-4	3.5789320827461e-4	14.379056930541992	0.00474147405475378	213.59295654296875	1.9719293117523191	0.36531808972358704	0.40231016278266907	0.03318430855870247	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.435135254723e-5	0.02576814033091068	0.0071484693326056	0.0847531333565712	0.16194398701190948
TARA_N000000829	ERS490488	SAMEA2621167	ERR599290	ERX556197	PRJEB4352	TARA_072	-8.691	-18.006	100	2010-10-04	-8.75	-18.25	95.0950012207031	2010-10-03T00:00:00Z	27.639632305346016	4.904998779296903	1	4.8519528354518e-4	3.5789320827461e-4	14.379056930541992	0.00474147405475378	213.59295654296875	1.9719293117523191	0.36531808972358704	0.40231016278266907	0.03318430855870247	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.435135254723e-5	0.02576814033091068	0.0071484693326056	0.0847531333565712	0.16194398701190948
TARA_N000000837	ERS490503	SAMEA2657100	ERR599317	ERX556219	PRJEB4352	TARA_072	-8.691	-18.006	100	2010-10-04	-8.75	-18.25	95.0950012207031	2010-10-03T00:00:00Z	27.639632305346016	4.904998779296903	1	4.8519528354518e-4	3.5789320827461e-4	14.379056930541992	0.00474147405475378	213.59295654296875	1.9719293117523191	0.36531808972358704	0.40231016278266907	0.03318430855870247	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.435135254723e-5	0.02576814033091068	0.0071484693326056	0.0847531333565712	0.16194398701190948
TARA_R100001082	ERS490494	SAMEA2621173	ERR594379	ERX552338	PRJEB4419	TARA_072	-8.691	-18.006	100	2010-10-04	-8.75	-18.25	95.0950012207031	2010-10-03T00:00:00Z	27.639632305346016	4.904998779296903	1	4.8519528354518e-4	3.5789320827461e-4	14.379056930541992	0.00474147405475378	213.59295654296875	1.9719293117523191	0.36531808972358704	0.40231016278266907	0.03318430855870247	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.435135254723e-5	0.02576814033091068	0.0071484693326056	0.0847531333565712	0.16194398701190948
TARA_B100000427	ERS490476	SAMEA2621155	ERR599133	ERX555987	PRJEB1787	TARA_072	-8.691	-18.006	100	2010-10-04	-8.75	-18.25	95.0950012207031	2010-10-03T00:00:00Z	27.639632305346016	4.904998779296903	1	4.8519528354518e-4	3.5789320827461e-4	14.379056930541992	0.00474147405475378	213.59295654296875	1.9719293117523191	0.36531808972358704	0.40231016278266907	0.03318430855870247	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.435135254723e-5	0.02576814033091068	0.0071484693326056	0.0847531333565712	0.16194398701190948
TARA_B100000427	ERS490476	SAMEA2621155	ERR599137	ERX556079	PRJEB1787	TARA_072	-8.691	-18.006	100	2010-10-04	-8.75	-18.25	95.0950012207031	2010-10-03T00:00:00Z	27.639632305346016	4.904998779296903	1	4.8519528354518e-4	3.5789320827461e-4	14.379056930541992	0.00474147405475378	213.59295654296875	1.9719293117523191	0.36531808972358704	0.40231016278266907	0.03318430855870247	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	1.435135254723e-5	0.02576814033091068	0.0071484693326056	0.0847531333565712	0.16194398701190948
TARA_N000000848	ERS490521	SAMEA2621190	ERR599211	ERX556173	PRJEB4352	TARA_072	-8.691	-18.006	800	2010-10-04	-8.75	-18.25	814.469970703125	2010-10-03T00:00:00Z	27.639632305346016	14.469970703125	1	8.0316833918914e-4	2.2421841621398926	34.15042495727539	30.286806106567383	152.9291229248047	0.08612469583749771	4.592954905291435e-10	2.908681265433987e-21	9.186203880906517e-11	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	2.936342710863418e-14	3.6501739673379385e-14	4.5922821101385125e-10	-6.072933740748735e-17	-4.1286142780795655e-17
TARA_N000000847	ERS490520	SAMEA2621189	ERR599213	ERX556185	PRJEB4352	TARA_072	-8.691	-18.006	800	2010-10-04	-8.75	-18.25	814.469970703125	2010-10-03T00:00:00Z	27.639632305346016	14.469970703125	1	8.0316833918914e-4	2.2421841621398926	34.15042495727539	30.286806106567383	152.9291229248047	0.08612469583749771	4.592954905291435e-10	2.908681265433987e-21	9.186203880906517e-11	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	2.936342710863418e-14	3.6501739673379385e-14	4.5922821101385125e-10	-6.072933740748735e-17	-4.1286142780795655e-17
TARA_R100001086	ERS490522	SAMEA2621191	ERR594388	ERX552332	PRJEB4419	TARA_072	-8.691	-18.006	800	2010-10-04	-8.75	-18.25	814.469970703125	2010-10-03T00:00:00Z	27.639632305346016	14.469970703125	1	8.0316833918914e-4	2.2421841621398926	34.15042495727539	30.286806106567383	152.9291229248047	0.08612469583749771	4.592954905291435e-10	2.908681265433987e-21	9.186203880906517e-11	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	2.936342710863418e-14	3.6501739673379385e-14	4.5922821101385125e-10	-6.072933740748735e-17	-4.1286142780795655e-17
TARA_B100000508	ERS490507	SAMEA2621176	ERR599005	ERX556112	PRJEB1787	TARA_072	-8.691	-18.006	800	2010-10-04	-8.75	-18.25	814.469970703125	2010-10-03T00:00:00Z	27.639632305346016	14.469970703125	1	8.0316833918914e-4	2.2421841621398926	34.15042495727539	30.286806106567383	152.9291229248047	0.08612469583749771	4.592954905291435e-10	2.908681265433987e-21	9.186203880906517e-11	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	2.936342710863418e-14	3.6501739673379385e-14	4.5922821101385125e-10	-6.072933740748735e-17	-4.1286142780795655e-17
TARA_B100000508	ERS490507	SAMEA2621176	ERR599048	ERX555911	PRJEB1787	TARA_072	-8.691	-18.006	800	2010-10-04	-8.75	-18.25	814.469970703125	2010-10-03T00:00:00Z	27.639632305346016	14.469970703125	1	8.0316833918914e-4	2.2421841621398926	34.15042495727539	30.286806106567383	152.9291229248047	0.08612469583749771	4.592954905291435e-10	2.908681265433987e-21	9.186203880906517e-11	3.6089797816885045e-8	0.06904975324869156	0.00830739736557006	2.936342710863418e-14	3.6501739673379385e-14	4.5922821101385125e-10	-6.072933740748735e-17	-4.1286142780795655e-17
TARA_N000000871	ERS490572	SAMEA2657030	ERR1726937	ERX1796695	PRJEB4352	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_N000000871	ERS490572	SAMEA2657030	ERR599326	ERX556223	PRJEB4352	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_N000000871	ERS490572	SAMEA2657030	ERR1726731	ERX1796761	PRJEB4352	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_N000000879	ERS490564	SAMEA2657091	ERR599336	ERX556259	PRJEB4352	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_N000000879	ERS490564	SAMEA2657091	ERR1726678	ERX1796786	PRJEB4352	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_N000000863	ERS490582	SAMEA2657095	ERR1726626	ERX1796674	PRJEB4352	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_N000000863	ERS490582	SAMEA2657095	ERR599332	ERX556239	PRJEB4352	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_N000000855	ERS490553	SAMEA2621209	ERR1726699	ERX1796546	PRJEB4352	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_N000000855	ERS490553	SAMEA2621209	ERR599309	ERX556208	PRJEB4352	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_N000000852	ERS490552	SAMEA2621208	ERR599253	ERX556255	PRJEB4352	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_N000000852	ERS490552	SAMEA2621208	ERR1740326	ERX1809866	PRJEB4352	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_Y100000813	ERS490548	SAMEA2621204	ERR594286	ERX552272	PRJEB1788	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_Y100000816	ERS490547	SAMEA2621203	ERR594310	ERX552296	PRJEB1788	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_R100001126	ERS490557	SAMEA2621213	ERR594354	ERX552347	PRJEB4419	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_B100000513	ERS490542	SAMEA2621198	ERR599010	ERX555995	PRJEB1787	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_B100000513	ERS490542	SAMEA2621198	ERR599126	ERX555999	PRJEB1787	TARA_076	-21.029	-35.231	5	2010-10-16	-21.25	-35.25	5	2010-10-15T00:00:00Z	24.680574829690496	0	1	1.5318338409997e-4	2.2206181893125e-4	10.165616035461426	0.00578222703188657	214.4217834472656	2.1447930335998535	0.3754425048828125	0.3728218078613281	0.01551632490009069	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.01242739707231521	0.03052415512502193	0.01128775533288717	0.0776267722249031	0.16591252386569977
TARA_N000000876	ERS490618	SAMEA2656998	ERR1726607	ERX1796798	PRJEB4352	TARA_076	-21.029	-35.231	150	2010-10-16	-21.25	-35.25	154.470001220703	2010-10-15T00:00:00Z	24.680574829690496	4.470001220703011	1	1.1661881580948e-4	0.0160714853554964	9.758048057556152	0.0254386942833662	222.1588897705078	2.632756233215332	0.6336469650268555	0.18004725873470306	0.1077427864074707	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.0289319846779108	0.24197101593017575	0.06780986487865448	0.10127796232700348	0.12140921503305437
TARA_N000000876	ERS490618	SAMEA2656998	ERR1726950	ERX1796733	PRJEB4352	TARA_076	-21.029	-35.231	150	2010-10-16	-21.25	-35.25	154.470001220703	2010-10-15T00:00:00Z	24.680574829690496	4.470001220703011	1	1.1661881580948e-4	0.0160714853554964	9.758048057556152	0.0254386942833662	222.1588897705078	2.632756233215332	0.6336469650268555	0.18004725873470306	0.1077427864074707	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.0289319846779108	0.24197101593017575	0.06780986487865448	0.10127796232700348	0.12140921503305437
TARA_N000000876	ERS490618	SAMEA2656998	ERR599333	ERX556257	PRJEB4352	TARA_076	-21.029	-35.231	150	2010-10-16	-21.25	-35.25	154.470001220703	2010-10-15T00:00:00Z	24.680574829690496	4.470001220703011	1	1.1661881580948e-4	0.0160714853554964	9.758048057556152	0.0254386942833662	222.1588897705078	2.632756233215332	0.6336469650268555	0.18004725873470306	0.1077427864074707	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.0289319846779108	0.24197101593017575	0.06780986487865448	0.10127796232700348	0.12140921503305437
TARA_N000000860	ERS490607	SAMEA2621226	ERR1726682	ERX1796849	PRJEB4352	TARA_076	-21.029	-35.231	150	2010-10-16	-21.25	-35.25	154.470001220703	2010-10-15T00:00:00Z	24.680574829690496	4.470001220703011	1	1.1661881580948e-4	0.0160714853554964	9.758048057556152	0.0254386942833662	222.1588897705078	2.632756233215332	0.6336469650268555	0.18004725873470306	0.1077427864074707	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.0289319846779108	0.24197101593017575	0.06780986487865448	0.10127796232700348	0.12140921503305437
TARA_N000000860	ERS490607	SAMEA2621226	ERR599330	ERX556295	PRJEB4352	TARA_076	-21.029	-35.231	150	2010-10-16	-21.25	-35.25	154.470001220703	2010-10-15T00:00:00Z	24.680574829690496	4.470001220703011	1	1.1661881580948e-4	0.0160714853554964	9.758048057556152	0.0254386942833662	222.1588897705078	2.632756233215332	0.6336469650268555	0.18004725873470306	0.1077427864074707	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.0289319846779108	0.24197101593017575	0.06780986487865448	0.10127796232700348	0.12140921503305437
TARA_N000000920	ERS490606	SAMEA2621225	ERR599275	ERX556288	PRJEB4352	TARA_076	-21.029	-35.231	150	2010-10-16	-21.25	-35.25	154.470001220703	2010-10-15T00:00:00Z	24.680574829690496	4.470001220703011	1	1.1661881580948e-4	0.0160714853554964	9.758048057556152	0.0254386942833662	222.1588897705078	2.632756233215332	0.6336469650268555	0.18004725873470306	0.1077427864074707	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.0289319846779108	0.24197101593017575	0.06780986487865448	0.10127796232700348	0.12140921503305437
TARA_N000000884	ERS490594	SAMEA2656962	ERR1726565	ERX1796755	PRJEB4352	TARA_076	-21.029	-35.231	150	2010-10-16	-21.25	-35.25	154.470001220703	2010-10-15T00:00:00Z	24.680574829690496	4.470001220703011	1	1.1661881580948e-4	0.0160714853554964	9.758048057556152	0.0254386942833662	222.1588897705078	2.632756233215332	0.6336469650268555	0.18004725873470306	0.1077427864074707	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.0289319846779108	0.24197101593017575	0.06780986487865448	0.10127796232700348	0.12140921503305437
TARA_N000000884	ERS490594	SAMEA2656962	ERR599303	ERX556248	PRJEB4352	TARA_076	-21.029	-35.231	150	2010-10-16	-21.25	-35.25	154.470001220703	2010-10-15T00:00:00Z	24.680574829690496	4.470001220703011	1	1.1661881580948e-4	0.0160714853554964	9.758048057556152	0.0254386942833662	222.1588897705078	2.632756233215332	0.6336469650268555	0.18004725873470306	0.1077427864074707	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.0289319846779108	0.24197101593017575	0.06780986487865448	0.10127796232700348	0.12140921503305437
TARA_N000000868	ERS490626	SAMEA2657101	ERR1726780	ERX1796756	PRJEB4352	TARA_076	-21.029	-35.231	150	2010-10-16	-21.25	-35.25	154.470001220703	2010-10-15T00:00:00Z	24.680574829690496	4.470001220703011	1	1.1661881580948e-4	0.0160714853554964	9.758048057556152	0.0254386942833662	222.1588897705078	2.632756233215332	0.6336469650268555	0.18004725873470306	0.1077427864074707	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.0289319846779108	0.24197101593017575	0.06780986487865448	0.10127796232700348	0.12140921503305437
TARA_N000000868	ERS490626	SAMEA2657101	ERR599329	ERX556245	PRJEB4352	TARA_076	-21.029	-35.231	150	2010-10-16	-21.25	-35.25	154.470001220703	2010-10-15T00:00:00Z	24.680574829690496	4.470001220703011	1	1.1661881580948e-4	0.0160714853554964	9.758048057556152	0.0254386942833662	222.1588897705078	2.632756233215332	0.6336469650268555	0.18004725873470306	0.1077427864074707	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.0289319846779108	0.24197101593017575	0.06780986487865448	0.10127796232700348	0.12140921503305437
TARA_Y100000817	ERS490602	SAMEA2621221	ERR594321	ERX552295	PRJEB1788	TARA_076	-21.029	-35.231	150	2010-10-16	-21.25	-35.25	154.470001220703	2010-10-15T00:00:00Z	24.680574829690496	4.470001220703011	1	1.1661881580948e-4	0.0160714853554964	9.758048057556152	0.0254386942833662	222.1588897705078	2.632756233215332	0.6336469650268555	0.18004725873470306	0.1077427864074707	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.0289319846779108	0.24197101593017575	0.06780986487865448	0.10127796232700348	0.12140921503305437
TARA_Y100000814	ERS490603	SAMEA2621222	ERR594298	ERX552282	PRJEB1788	TARA_076	-21.029	-35.231	150	2010-10-16	-21.25	-35.25	154.470001220703	2010-10-15T00:00:00Z	24.680574829690496	4.470001220703011	1	1.1661881580948e-4	0.0160714853554964	9.758048057556152	0.0254386942833662	222.1588897705078	2.632756233215332	0.6336469650268555	0.18004725873470306	0.1077427864074707	2.5370233913690754e-8	0.06899899989366531	0.00842336472123861	0.0289319846779108	0.24197101593017575	0.06780986487865448	0.10127796232700348	0.12140921503305437
