tara_barcode_num	sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	biosample_acc_num	ena_acc_num	tara_station	latitude	longitude	depth	date_time	lat_ps	lon_ps	depth_ps	time_ps	chl	fe	no3	nppv	o2	ph	phyc	po4	si	spco2
TARA_A100001147	ERS488596	SAMEA2656987	ERR1726568	ERX1796936	PRJEB4352	SAMEA2656987	ERS488596	TARA_032	23.391	37.254	80	2010-01-11	23.5	37.25	77.61116	2010-01-01	0.075202376	8.099135e-4	2.1351973e-4	0.83003175	207.95117	8.104857	0.6386915	0.015180643	1.5412686	33.407486
TARA_A100001147	ERS488596	SAMEA2656987	ERR1726610	ERX1796641	PRJEB4352	SAMEA2656987	ERS488596	TARA_032	23.391	37.254	80	2010-01-11	23.5	37.25	77.61116	2010-01-01	0.075202376	8.099135e-4	2.1351973e-4	0.83003175	207.95117	8.104857	0.6386915	0.015180643	1.5412686	33.407486
TARA_A100001148	ERS488598	SAMEA2656993	ERR1726905	ERX1796587	PRJEB4352	SAMEA2656993	ERS488598	TARA_032	23.391	37.254	80	2010-01-11	23.5	37.25	77.61116	2010-01-01	0.075202376	8.099135e-4	2.1351973e-4	0.83003175	207.95117	8.104857	0.6386915	0.015180643	1.5412686	33.407486
TARA_A100001518	ERS488613	SAMEA2619854	ERR594360	ERX552360	PRJEB4419	SAMEA2619854	ERS488613	TARA_032	23.391	37.254	80	2010-01-11	23.5	37.25	77.61116	2010-01-01	0.075202376	8.099135e-4	2.1351973e-4	0.83003175	207.95117	8.104857	0.6386915	0.015180643	1.5412686	33.407486
TARA_A100001037	ERS488599	SAMEA2619840	ERR599097	ERX555931	PRJEB1787	SAMEA2619840	ERS488599	TARA_032	23.391	37.254	80	2010-01-11	23.5	37.25	77.61116	2010-01-01	0.075202376	8.099135e-4	2.1351973e-4	0.83003175	207.95117	8.104857	0.6386915	0.015180643	1.5412686	33.407486
TARA_A100001037	ERS488599	SAMEA2619840	ERR599061	ERX556055	PRJEB1787	SAMEA2619840	ERS488599	TARA_032	23.391	37.254	80	2010-01-11	23.5	37.25	77.61116	2010-01-01	0.075202376	8.099135e-4	2.1351973e-4	0.83003175	207.95117	8.104857	0.6386915	0.015180643	1.5412686	33.407486
TARA_A100001246	ERS488644	SAMEA2657012	ERR1726711	ERX1796724	PRJEB4352	SAMEA2657012	ERS488644	TARA_033	22.057	38.218	5	2010-01-13	22	38.25	5.140361	2010-01-01	0.074507035	0.001314022	0.0014424801	1.6086437	200.73589	8.0925255	0.9578218	0.0034900645	1.6829815	34.647315999999996
TARA_A100001245	ERS488640	SAMEA2657055	ERR1726918	ERX1796815	PRJEB4352	SAMEA2657055	ERS488640	TARA_033	22.057	38.218	5	2010-01-13	22	38.25	5.140361	2010-01-01	0.074507035	0.001314022	0.0014424801	1.6086437	200.73589	8.0925255	0.9578218	0.0034900645	1.6829815	34.647315999999996
TARA_A100001245	ERS488640	SAMEA2657055	ERR1726902	ERX1796622	PRJEB4352	SAMEA2657055	ERS488640	TARA_033	22.057	38.218	5	2010-01-13	22	38.25	5.140361	2010-01-01	0.074507035	0.001314022	0.0014424801	1.6086437	200.73589	8.0925255	0.9578218	0.0034900645	1.6829815	34.647315999999996
TARA_A100001246	ERS488644	SAMEA2657012	ERR1726926	ERX1796706	PRJEB4352	SAMEA2657012	ERS488644	TARA_033	22.057	38.218	5	2010-01-13	22	38.25	5.140361	2010-01-01	0.074507035	0.001314022	0.0014424801	1.6086437	200.73589	8.0925255	0.9578218	0.0034900645	1.6829815	34.647315999999996
TARA_A100001244	ERS488633	SAMEA2619869	ERR868401	ERX948081	PRJEB4352	SAMEA2619869	ERS488633	TARA_033	22.057	38.218	5	2010-01-13	22	38.25	5.140361	2010-01-01	0.074507035	0.001314022	0.0014424801	1.6086437	200.73589	8.0925255	0.9578218	0.0034900645	1.6829815	34.647315999999996
TARA_A100001201	ERS488636	SAMEA2619872	ERR599350	ERX556304	PRJEB4419	SAMEA2619872	ERS488636	TARA_033	22.057	38.218	5	2010-01-13	22	38.25	5.140361	2010-01-01	0.074507035	0.001314022	0.0014424801	1.6086437	200.73589	8.0925255	0.9578218	0.0034900645	1.6829815	34.647315999999996
TARA_A100001234	ERS488621	SAMEA2619857	ERR599134	ERX555946	PRJEB1787	SAMEA2619857	ERS488621	TARA_033	22.057	38.218	5	2010-01-13	22	38.25	5.140361	2010-01-01	0.074507035	0.001314022	0.0014424801	1.6086437	200.73589	8.0925255	0.9578218	0.0034900645	1.6829815	34.647315999999996
TARA_A100001234	ERS488621	SAMEA2619857	ERR599049	ERX556035	PRJEB1787	SAMEA2619857	ERS488621	TARA_033	22.057	38.218	5	2010-01-13	22	38.25	5.140361	2010-01-01	0.074507035	0.001314022	0.0014424801	1.6086437	200.73589	8.0925255	0.9578218	0.0034900645	1.6829815	34.647315999999996
TARA_N000000325	ERS488678	SAMEA2656985	ERR1726777	ERX1796811	PRJEB4352	SAMEA2656985	ERS488678	TARA_034	18.445	39.884	5	2010-01-20	18.5	40	5.140361	2010-02-01	0.13620484	0.0012762919	0.0026444294	5.119683	201.32231	8.067315	1.2241677	0.054309476	2.0015614	37.16886
TARA_N000000332	ERS488681	SAMEA2730647	ERR1726840	ERX1796554	PRJEB4352	SAMEA2730647	ERS488681	TARA_034	18.445	39.884	5	2010-01-20	18.5	40	5.140361	2010-02-01	0.13620484	0.0012762919	0.0026444294	5.119683	201.32231	8.067315	1.2241677	0.054309476	2.0015614	37.16886
TARA_N000000327	ERS488695	SAMEA2619917	ERR868463	ERX948042	PRJEB4352	SAMEA2619917	ERS488695	TARA_034	18.445	39.884	5	2010-01-20	18.5	40	5.140361	2010-02-01	0.13620484	0.0012762919	0.0026444294	5.119683	201.32231	8.067315	1.2241677	0.054309476	2.0015614	37.16886
TARA_Y100000004	ERS488658	SAMEA2619888	ERR594328	ERX552240	PRJEB1788	SAMEA2619888	ERS488658	TARA_034	18.445	39.884	5	2010-01-20	18.5	40	5.140361	2010-02-01	0.13620484	0.0012762919	0.0026444294	5.119683	201.32231	8.067315	1.2241677	0.054309476	2.0015614	37.16886
TARA_R100000005	ERS488673	SAMEA2619903	ERR594368	ERX552335	PRJEB4419	SAMEA2619903	ERS488673	TARA_034	18.445	39.884	5	2010-01-20	18.5	40	5.140361	2010-02-01	0.13620484	0.0012762919	0.0026444294	5.119683	201.32231	8.067315	1.2241677	0.054309476	2.0015614	37.16886
TARA_R100000005	ERS488673	SAMEA2619903	ERR594370	ERX552315	PRJEB4419	SAMEA2619903	ERS488673	TARA_034	18.445	39.884	5	2010-01-20	18.5	40	5.140361	2010-02-01	0.13620484	0.0012762919	0.0026444294	5.119683	201.32231	8.067315	1.2241677	0.054309476	2.0015614	37.16886
TARA_B100000003	ERS488649	SAMEA2619879	ERR598991	ERX555978	PRJEB1787	SAMEA2619879	ERS488649	TARA_034	18.445	39.884	5	2010-01-20	18.5	40	5.140361	2010-02-01	0.13620484	0.0012762919	0.0026444294	5.119683	201.32231	8.067315	1.2241677	0.054309476	2.0015614	37.16886
TARA_B100000003	ERS488649	SAMEA2619879	ERR598959	ERX555909	PRJEB1787	SAMEA2619879	ERS488649	TARA_034	18.445	39.884	5	2010-01-20	18.5	40	5.140361	2010-02-01	0.13620484	0.0012762919	0.0026444294	5.119683	201.32231	8.067315	1.2241677	0.054309476	2.0015614	37.16886
TARA_N000000322	ERS488696	SAMEA2619918	ERR1726910	ERX1796614	PRJEB4352	SAMEA2619918	ERS488696	TARA_034	18.445	39.884	60	2010-01-20	18.5	40	61.11284	2010-02-01	0.25005034	0.0012604997	0.008241921	6.9838114	200.62791000000001	8.068121	1.1085845	0.053455833	1.9521383	37.16886
TARA_N000000321	ERS488684	SAMEA2657039	ERR1726960	ERX1796740	PRJEB4352	SAMEA2657039	ERS488684	TARA_034	18.445	39.884	60	2010-01-20	18.5	40	61.11284	2010-02-01	0.25005034	0.0012604997	0.008241921	6.9838114	200.62791000000001	8.068121	1.1085845	0.053455833	1.9521383	37.16886
TARA_N000000320	ERS488705	SAMEA2657099	ERR1726578	ERX1796898	PRJEB4352	SAMEA2657099	ERS488705	TARA_034	18.445	39.884	60	2010-01-20	18.5	40	61.11284	2010-02-01	0.25005034	0.0012604997	0.008241921	6.9838114	200.62791000000001	8.068121	1.1085845	0.053455833	1.9521383	37.16886
TARA_N000000323	ERS488694	SAMEA2619916	ERR868439	ERX948071	PRJEB4352	SAMEA2619916	ERS488694	TARA_034	18.445	39.884	60	2010-01-20	18.5	40	61.11284	2010-02-01	0.25005034	0.0012604997	0.008241921	6.9838114	200.62791000000001	8.068121	1.1085845	0.053455833	1.9521383	37.16886
TARA_R100000008	ERS488701	SAMEA2619923	ERR594390	ERX552314	PRJEB4419	SAMEA2619923	ERS488701	TARA_034	18.445	39.884	60	2010-01-20	18.5	40	61.11284	2010-02-01	0.25005034	0.0012604997	0.008241921	6.9838114	200.62791000000001	8.068121	1.1085845	0.053455833	1.9521383	37.16886
TARA_B100000029	ERS488685	SAMEA2619907	ERR598975	ERX555956	PRJEB1787	SAMEA2619907	ERS488685	TARA_034	18.445	39.884	60	2010-01-20	18.5	40	61.11284	2010-02-01	0.25005034	0.0012604997	0.008241921	6.9838114	200.62791000000001	8.068121	1.1085845	0.053455833	1.9521383	37.16886
TARA_B100000029	ERS488685	SAMEA2619907	ERR599111	ERX556025	PRJEB1787	SAMEA2619907	ERS488685	TARA_034	18.445	39.884	60	2010-01-20	18.5	40	61.11284	2010-02-01	0.25005034	0.0012604997	0.008241921	6.9838114	200.62791000000001	8.068121	1.1085845	0.053455833	1.9521383	37.16886
TARA_N000000317	ERS488753	SAMEA2619958	ERR868487	ERX947989	PRJEB4352	SAMEA2619958	ERS488753	TARA_036	20.824	63.525	17	2010-03-12	20.75	63.5	16.52532	2010-03-01	0.13137735	1.6849312e-4	7.183434e-4	4.5006914	212.88051	8.065493	1.2859931	0.2713939	1.0046091	37.732136
TARA_N000000317	ERS488753	SAMEA2619958	ERR868400	ERX948072	PRJEB4352	SAMEA2619958	ERS488753	TARA_036	20.824	63.525	17	2010-03-12	20.75	63.5	16.52532	2010-03-01	0.13137735	1.6849312e-4	7.183434e-4	4.5006914	212.88051	8.065493	1.2859931	0.2713939	1.0046091	37.732136
TARA_N000000319	ERS488754	SAMEA2619959	ERR1700904	ERX1771197	PRJEB4352	SAMEA2619959	ERS488754	TARA_036	20.824	63.525	17	2010-03-12	20.75	63.5	16.52532	2010-03-01	0.13137735	1.6849312e-4	7.183434e-4	4.5006914	212.88051	8.065493	1.2859931	0.2713939	1.0046091	37.732136
TARA_R100000030	ERS488757	SAMEA2619962	ERR594402	ERX552324	PRJEB4419	SAMEA2619962	ERS488757	TARA_036	20.824	63.525	17	2010-03-12	20.75	63.5	16.52532	2010-03-01	0.13137735	1.6849312e-4	7.183434e-4	4.5006914	212.88051	8.065493	1.2859931	0.2713939	1.0046091	37.732136
TARA_B100000035	ERS488747	SAMEA2619952	ERR598974	ERX556135	PRJEB1787	SAMEA2619952	ERS488747	TARA_036	20.824	63.525	17	2010-03-12	20.75	63.5	16.52532	2010-03-01	0.13137735	1.6849312e-4	7.183434e-4	4.5006914	212.88051	8.065493	1.2859931	0.2713939	1.0046091	37.732136
TARA_B100000035	ERS488747	SAMEA2619952	ERR599028	ERX556019	PRJEB1787	SAMEA2619952	ERS488747	TARA_036	20.824	63.525	17	2010-03-12	20.75	63.5	16.52532	2010-03-01	0.13137735	1.6849312e-4	7.183434e-4	4.5006914	212.88051	8.065493	1.2859931	0.2713939	1.0046091	37.732136
TARA_N000000314	ERS488746	SAMEA2657098	ERR1726843	ERX1796890	PRJEB4352	SAMEA2657098	ERS488746	TARA_036	20.824	63.525	20	2010-03-12	20.75	63.5	19.4298	2010-03-01	0.1370773	1.6658439e-4	5.251162e-4	4.742547	213.03117	8.067385	1.2380252	0.27453455	1.0048919	37.732136
TARA_N000000312	ERS488744	SAMEA2657080	ERR1726554	ERX1796831	PRJEB4352	SAMEA2657080	ERS488744	TARA_036	20.824	63.525	20	2010-03-12	20.75	63.5	19.4298	2010-03-01	0.1370773	1.6658439e-4	5.251162e-4	4.742547	213.03117	8.067385	1.2380252	0.27453455	1.0048919	37.732136
TARA_N000000314	ERS488746	SAMEA2657098	ERR1726920	ERX1796555	PRJEB4352	SAMEA2657098	ERS488746	TARA_036	20.824	63.525	20	2010-03-12	20.75	63.5	19.4298	2010-03-01	0.1370773	1.6658439e-4	5.251162e-4	4.742547	213.03117	8.067385	1.2380252	0.27453455	1.0048919	37.732136
TARA_N000000313	ERS488742	SAMEA2657060	ERR1726809	ERX1796560	PRJEB4352	SAMEA2657060	ERS488742	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.5	5.140361	2010-03-01	0.13924435	1.7852883e-4	0.004455591	5.4336970000000004	211.7157	8.062201	1.4747639	0.26155663	1.0111058	37.732136
TARA_N000000313	ERS488742	SAMEA2657060	ERR1726794	ERX1796787	PRJEB4352	SAMEA2657060	ERS488742	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.5	5.140361	2010-03-01	0.13924435	1.7852883e-4	0.004455591	5.4336970000000004	211.7157	8.062201	1.4747639	0.26155663	1.0111058	37.732136
TARA_N000000316	ERS488730	SAMEA2619943	ERR868428	ERX948030	PRJEB4352	SAMEA2619943	ERS488730	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.5	5.140361	2010-03-01	0.13924435	1.7852883e-4	0.004455591	5.4336970000000004	211.7157	8.062201	1.4747639	0.26155663	1.0111058	37.732136
TARA_N000000311	ERS488712	SAMEA2656960	ERR1726951	ERX1796865	PRJEB4352	SAMEA2656960	ERS488712	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.5	5.140361	2010-03-01	0.13924435	1.7852883e-4	0.004455591	5.4336970000000004	211.7157	8.062201	1.4747639	0.26155663	1.0111058	37.732136
TARA_N000000316	ERS488730	SAMEA2619943	ERR868406	ERX948061	PRJEB4352	SAMEA2619943	ERS488730	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.5	5.140361	2010-03-01	0.13924435	1.7852883e-4	0.004455591	5.4336970000000004	211.7157	8.062201	1.4747639	0.26155663	1.0111058	37.732136
TARA_Y100000022	ERS488723	SAMEA2619936	ERR164419	ERX140303	PRJEB1788	SAMEA2619936	ERS488723	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.5	5.140361	2010-03-01	0.13924435	1.7852883e-4	0.004455591	5.4336970000000004	211.7157	8.062201	1.4747639	0.26155663	1.0111058	37.732136
TARA_Y100000022	ERS488723	SAMEA2619936	ERR164414	ERX140300	PRJEB1788	SAMEA2619936	ERS488723	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.5	5.140361	2010-03-01	0.13924435	1.7852883e-4	0.004455591	5.4336970000000004	211.7157	8.062201	1.4747639	0.26155663	1.0111058	37.732136
TARA_Y100000015	ERS488722	SAMEA2619935	ERR594334	ERX552247	PRJEB1788	SAMEA2619935	ERS488722	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.5	5.140361	2010-03-01	0.13924435	1.7852883e-4	0.004455591	5.4336970000000004	211.7157	8.062201	1.4747639	0.26155663	1.0111058	37.732136
TARA_R100000028	ERS488737	SAMEA2619950	ERR594369	ERX552322	PRJEB4419	SAMEA2619950	ERS488737	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.5	5.140361	2010-03-01	0.13924435	1.7852883e-4	0.004455591	5.4336970000000004	211.7157	8.062201	1.4747639	0.26155663	1.0111058	37.732136
TARA_B100000034	ERS488714	SAMEA2619927	ERR598966	ERX556073	PRJEB1787	SAMEA2619927	ERS488714	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.5	5.140361	2010-03-01	0.13924435	1.7852883e-4	0.004455591	5.4336970000000004	211.7157	8.062201	1.4747639	0.26155663	1.0111058	37.732136
TARA_B100000034	ERS488714	SAMEA2619927	ERR599143	ERX555943	PRJEB1787	SAMEA2619927	ERS488714	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.5	5.140361	2010-03-01	0.13924435	1.7852883e-4	0.004455591	5.4336970000000004	211.7157	8.062201	1.4747639	0.26155663	1.0111058	37.732136
TARA_N000000303	ERS488780	SAMEA2619981	ERR873962	ERX953565	PRJEB4352	SAMEA2619981	ERS488780	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.5	628.026	2010-03-01	0.00280238	6.8954425e-4	16.90032	0	1.0002183	7.643545	0.012842115	2.8675005	51.47475	37.732136
TARA_N000000303	ERS488780	SAMEA2619981	ERR873969	ERX953563	PRJEB4352	SAMEA2619981	ERS488780	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.5	628.026	2010-03-01	0.00280238	6.8954425e-4	16.90032	0	1.0002183	7.643545	0.012842115	2.8675005	51.47475	37.732136
TARA_Y100000310	ERS488773	SAMEA2619974	ERR594345	ERX552299	PRJEB1788	SAMEA2619974	ERS488773	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.5	628.026	2010-03-01	0.00280238	6.8954425e-4	16.90032	0	1.0002183	7.643545	0.012842115	2.8675005	51.47475	37.732136
TARA_Y100000310	ERS488773	SAMEA2619974	ERR594290	ERX552294	PRJEB1788	SAMEA2619974	ERS488773	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.5	628.026	2010-03-01	0.00280238	6.8954425e-4	16.90032	0	1.0002183	7.643545	0.012842115	2.8675005	51.47475	37.732136
TARA_R100000049	ERS488791	SAMEA2619992	ERR599372	ERX556323	PRJEB4419	SAMEA2619992	ERS488791	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.5	628.026	2010-03-01	0.00280238	6.8954425e-4	16.90032	0	1.0002183	7.643545	0.012842115	2.8675005	51.47475	37.732136
TARA_R100000049	ERS488791	SAMEA2619992	ERR2752152	ERX2765198	PRJEB4419	SAMEA2619992	ERS488791	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.5	628.026	2010-03-01	0.00280238	6.8954425e-4	16.90032	0	1.0002183	7.643545	0.012842115	2.8675005	51.47475	37.732136
TARA_B100000315	ERS488769	SAMEA2619970	ERR599031	ERX556069	PRJEB1787	SAMEA2619970	ERS488769	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.5	628.026	2010-03-01	0.00280238	6.8954425e-4	16.90032	0	1.0002183	7.643545	0.012842115	2.8675005	51.47475	37.732136
TARA_B100000315	ERS488769	SAMEA2619970	ERR599062	ERX556027	PRJEB1787	SAMEA2619970	ERS488769	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.5	628.026	2010-03-01	0.00280238	6.8954425e-4	16.90032	0	1.0002183	7.643545	0.012842115	2.8675005	51.47475	37.732136
TARA_N000000041	ERS488822	SAMEA2657041	ERR1726736	ERX1796790	PRJEB4352	SAMEA2657041	ERS488822	TARA_038	19.017	64.576	25	2010-03-15	19	64.5	26.5583	2010-03-01	0.13790742	2.2182231e-4	4.0549476e-5	4.718267	210.90088	8.063533	1.1727928	0.27081624	1.1131989	38.203777
TARA_N000000042	ERS488824	SAMEA2657069	ERR1726868	ERX1796922	PRJEB4352	SAMEA2657069	ERS488824	TARA_038	19.017	64.576	25	2010-03-15	19	64.5	26.5583	2010-03-01	0.13790742	2.2182231e-4	4.0549476e-5	4.718267	210.90088	8.063533	1.1727928	0.27081624	1.1131989	38.203777
TARA_N000000030	ERS488832	SAMEA2620023	ERR868414	ERX947947	PRJEB4352	SAMEA2620023	ERS488832	TARA_038	19.017	64.576	25	2010-03-15	19	64.5	26.5583	2010-03-01	0.13790742	2.2182231e-4	4.0549476e-5	4.718267	210.90088	8.063533	1.1727928	0.27081624	1.1131989	38.203777
TARA_R100000084	ERS488836	SAMEA2620027	ERR594386	ERX552328	PRJEB4419	SAMEA2620027	ERS488836	TARA_038	19.017	64.576	25	2010-03-15	19	64.5	26.5583	2010-03-01	0.13790742	2.2182231e-4	4.0549476e-5	4.718267	210.90088	8.063533	1.1727928	0.27081624	1.1131989	38.203777
TARA_R100000084	ERS488836	SAMEA2620027	ERR594399	ERX552340	PRJEB4419	SAMEA2620027	ERS488836	TARA_038	19.017	64.576	25	2010-03-15	19	64.5	26.5583	2010-03-01	0.13790742	2.2182231e-4	4.0549476e-5	4.718267	210.90088	8.063533	1.1727928	0.27081624	1.1131989	38.203777
TARA_B100000073	ERS488830	SAMEA2620021	ERR598949	ERX556061	PRJEB1787	SAMEA2620021	ERS488830	TARA_038	19.017	64.576	25	2010-03-15	19	64.5	26.5583	2010-03-01	0.13790742	2.2182231e-4	4.0549476e-5	4.718267	210.90088	8.063533	1.1727928	0.27081624	1.1131989	38.203777
TARA_B100000073	ERS488830	SAMEA2620021	ERR599082	ERX556034	PRJEB1787	SAMEA2620021	ERS488830	TARA_038	19.017	64.576	25	2010-03-15	19	64.5	26.5583	2010-03-01	0.13790742	2.2182231e-4	4.0549476e-5	4.718267	210.90088	8.063533	1.1727928	0.27081624	1.1131989	38.203777
TARA_N000000031	ERS488857	SAMEA2620043	ERR868353	ERX948028	PRJEB4352	SAMEA2620043	ERS488857	TARA_038	19.017	64.576	340	2010-03-15	19	64.5	333.8628	2010-03-01	0.0058700214	6.9371256e-4	14.868358	0	1.002452	7.646935	0.016915638	2.6282437	34.392456	38.203777
TARA_Y100000294	ERS488854	SAMEA2620040	ERR164426	ERX140290	PRJEB1788	SAMEA2620040	ERS488854	TARA_038	19.017	64.576	340	2010-03-15	19	64.5	333.8628	2010-03-01	0.0058700214	6.9371256e-4	14.868358	0	1.002452	7.646935	0.016915638	2.6282437	34.392456	38.203777
TARA_Y100000296	ERS488853	SAMEA2620039	ERR594312	ERX552273	PRJEB1788	SAMEA2620039	ERS488853	TARA_038	19.017	64.576	340	2010-03-15	19	64.5	333.8628	2010-03-01	0.0058700214	6.9371256e-4	14.868358	0	1.002452	7.646935	0.016915638	2.6282437	34.392456	38.203777
TARA_R100000093	ERS488867	SAMEA2620053	ERR599379	ERX556334	PRJEB4419	SAMEA2620053	ERS488867	TARA_038	19.017	64.576	340	2010-03-15	19	64.5	333.8628	2010-03-01	0.0058700214	6.9371256e-4	14.868358	0	1.002452	7.646935	0.016915638	2.6282437	34.392456	38.203777
TARA_B100000071	ERS488849	SAMEA2620035	ERR599167	ERX556078	PRJEB1787	SAMEA2620035	ERS488849	TARA_038	19.017	64.576	340	2010-03-15	19	64.5	333.8628	2010-03-01	0.0058700214	6.9371256e-4	14.868358	0	1.002452	7.646935	0.016915638	2.6282437	34.392456	38.203777
TARA_B100000071	ERS488849	SAMEA2620035	ERR599109	ERX555980	PRJEB1787	SAMEA2620035	ERS488849	TARA_038	19.017	64.576	340	2010-03-15	19	64.5	333.8628	2010-03-01	0.0058700214	6.9371256e-4	14.868358	0	1.002452	7.646935	0.016915638	2.6282437	34.392456	38.203777
TARA_N000000038	ERS488816	SAMEA2656981	ERR1700914	ERX1771179	PRJEB4352	SAMEA2656981	ERS488816	TARA_038	19.017	64.576	5	2010-03-15	19	64.5	5.140361	2010-03-01	0.12756374	2.4045123e-4	0.0039560986	4.6551924	210.1435	8.057107	1.4361581	0.2563353	1.1351652	38.203777
TARA_N000000039	ERS488820	SAMEA2657022	ERR1700906	ERX1771190	PRJEB4352	SAMEA2657022	ERS488820	TARA_038	19.017	64.576	5	2010-03-15	19	64.5	5.140361	2010-03-01	0.12756374	2.4045123e-4	0.0039560986	4.6551924	210.1435	8.057107	1.4361581	0.2563353	1.1351652	38.203777
TARA_N000000029	ERS488809	SAMEA2620010	ERR868498	ERX948026	PRJEB4352	SAMEA2620010	ERS488809	TARA_038	19.017	64.576	5	2010-03-15	19	64.5	5.140361	2010-03-01	0.12756374	2.4045123e-4	0.0039560986	4.6551924	210.1435	8.057107	1.4361581	0.2563353	1.1351652	38.203777
TARA_N000000029	ERS488809	SAMEA2620010	ERR868503	ERX948057	PRJEB4352	SAMEA2620010	ERS488809	TARA_038	19.017	64.576	5	2010-03-15	19	64.5	5.140361	2010-03-01	0.12756374	2.4045123e-4	0.0039560986	4.6551924	210.1435	8.057107	1.4361581	0.2563353	1.1351652	38.203777
TARA_N000000039	ERS488820	SAMEA2657022	ERR1700907	ERX1771188	PRJEB4352	SAMEA2657022	ERS488820	TARA_038	19.017	64.576	5	2010-03-15	19	64.5	5.140361	2010-03-01	0.12756374	2.4045123e-4	0.0039560986	4.6551924	210.1435	8.057107	1.4361581	0.2563353	1.1351652	38.203777
TARA_Y100000287	ERS488804	SAMEA2620005	ERR164418	ERX140288	PRJEB1788	SAMEA2620005	ERS488804	TARA_038	19.017	64.576	5	2010-03-15	19	64.5	5.140361	2010-03-01	0.12756374	2.4045123e-4	0.0039560986	4.6551924	210.1435	8.057107	1.4361581	0.2563353	1.1351652	38.203777
TARA_Y100000289	ERS488803	SAMEA2620004	ERR594330	ERX552267	PRJEB1788	SAMEA2620004	ERS488803	TARA_038	19.017	64.576	5	2010-03-15	19	64.5	5.140361	2010-03-01	0.12756374	2.4045123e-4	0.0039560986	4.6551924	210.1435	8.057107	1.4361581	0.2563353	1.1351652	38.203777
TARA_R100000081	ERS488813	SAMEA2620014	ERR594374	ERX552312	PRJEB4419	SAMEA2620014	ERS488813	TARA_038	19.017	64.576	5	2010-03-15	19	64.5	5.140361	2010-03-01	0.12756374	2.4045123e-4	0.0039560986	4.6551924	210.1435	8.057107	1.4361581	0.2563353	1.1351652	38.203777
TARA_R100000081	ERS488813	SAMEA2620014	ERR594400	ERX552363	PRJEB4419	SAMEA2620014	ERS488813	TARA_038	19.017	64.576	5	2010-03-15	19	64.5	5.140361	2010-03-01	0.12756374	2.4045123e-4	0.0039560986	4.6551924	210.1435	8.057107	1.4361581	0.2563353	1.1351652	38.203777
TARA_B100000066	ERS488799	SAMEA2620000	ERR599102	ERX556006	PRJEB1787	SAMEA2620000	ERS488799	TARA_038	19.017	64.576	5	2010-03-15	19	64.5	5.140361	2010-03-01	0.12756374	2.4045123e-4	0.0039560986	4.6551924	210.1435	8.057107	1.4361581	0.2563353	1.1351652	38.203777
TARA_B100000066	ERS488799	SAMEA2620000	ERR599158	ERX556116	PRJEB1787	SAMEA2620000	ERS488799	TARA_038	19.017	64.576	5	2010-03-15	19	64.5	5.140361	2010-03-01	0.12756374	2.4045123e-4	0.0039560986	4.6551924	210.1435	8.057107	1.4361581	0.2563353	1.1351652	38.203777
TARA_N000000051	ERS488910	SAMEA2730749	ERR868484	ERX948092	PRJEB4352	SAMEA2730749	ERS488910	TARA_039	18.647	66.463	2	2010-03-18	18.75	66.5	1.555855	2010-04-01	0.12697154	7.111227e-4	0.0051534367	4.878726	201.21655	8.061832	1.7167605	0.013080782000000001	1.4041919	37.34623
TARA_N000000051	ERS488910	SAMEA2730749	ERR868368	ERX948104	PRJEB4352	SAMEA2730749	ERS488910	TARA_039	18.647	66.463	2	2010-03-18	18.75	66.5	1.555855	2010-04-01	0.12697154	7.111227e-4	0.0051534367	4.878726	201.21655	8.061832	1.7167605	0.013080782000000001	1.4041919	37.34623
TARA_N000000007	ERS488924	SAMEA2620089	ERR868454	ERX948098	PRJEB4352	SAMEA2620089	ERS488924	TARA_039	18.647	66.463	25	2010-03-18	18.75	66.5	26.5583	2010-04-01	0.08823537	6.712567e-4	7.559693e-6	2.1198733	205.13115	8.062693	1.1396568	0.04676444	1.3889877	37.34623
TARA_N000000014	ERS488915	SAMEA2656964	ERR1726526	ERX1796848	PRJEB4352	SAMEA2656964	ERS488915	TARA_039	18.647	66.463	25	2010-03-18	18.75	66.5	26.5583	2010-04-01	0.08823537	6.712567e-4	7.559693e-6	2.1198733	205.13115	8.062693	1.1396568	0.04676444	1.3889877	37.34623
